session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
0x9e41wu,17,cnj4pg24,39,belief_survey_aggregate,BeliefInput,1673524366,9,0,0
0x9e41wu,201,uvu22urb,1,Intro,Welcome,1673524371,1,0,0
0x9e41wu,45,0ood3l0r,4,belief_survey_aggregate,Instructions,1673524373,1,0,0
0x9e41wu,19,oqj4wxxz,43,questionnaire,CRT,1673524373,1,0,0
0x9e41wu,15,f9f3ilow,43,questionnaire,CRT,1673524374,1,0,0
0x9e41wu,209,ecmucj3f,3,Intro,Consent,1673524375,1,0,0
0x9e41wu,13,h03q9rvd,35,belief_survey_aggregate,BeliefInput,1673524378,8,0,0
0x9e41wu,201,uvu22urb,3,Intro,Consent,1673524379,1,0,0
0x9e41wu,219,wwhbtm9p,1,Intro,Welcome,1673524380,1,0,0
0x9e41wu,35,7t6z3r4b,42,questionnaire,BeliefQuestions,1673524384,1,0,0
0x9e41wu,93,3dxpmlau,1,Intro,Welcome,1673524384,1,0,0
0x9e41wu,187,gtv8erlp,1,Intro,Welcome,1673524386,1,0,0
0x9e41wu,91,sd0mmj9j,23,belief_survey_aggregate,BeliefInput,1673524391,5,0,0
0x9e41wu,147,i12v9d1i,4,belief_survey_aggregate,Instructions,1673524392,1,0,0
0x9e41wu,24,z0jumx08,44,questionnaire,Demographics,1673524392,1,0,0
0x9e41wu,27,ko116lu6,43,questionnaire,CRT,1673524395,1,0,0
0x9e41wu,53,earxp57l,27,belief_survey_aggregate,BeliefInput,1673524395,6,0,0
0x9e41wu,214,duutqd3d,1,Intro,Welcome,1673524396,1,0,0
0x9e41wu,218,yhbf5p24,3,Intro,Consent,1673524396,1,0,0
0x9e41wu,224,ce15drkp,3,Intro,Consent,1673524397,1,0,0
0x9e41wu,230,78mu7cct,0,,InitializeParticipant,1673524397,1,0,0
0x9e41wu,225,c4lwwgar,3,Intro,Consent,1673524398,1,0,0
0x9e41wu,71,vx96pzd3,40,questionnaire,MemoryQuestions,1673524398,1,0,0
0x9e41wu,45,0ood3l0r,5,belief_survey_aggregate,InstructionsFeedback,1673524398,1,0,0
0x9e41wu,232,2jcb7zem,0,,InitializeParticipant,1673524401,1,0,0
0x9e41wu,206,2dbkneas,1,Intro,Welcome,1673524403,1,0,0
0x9e41wu,100,rhby13la,3,Intro,Consent,1673524404,1,0,0
0x9e41wu,235,3ut6ztor,0,,InitializeParticipant,1673524408,1,0,0
0x9e41wu,129,5vzrb9ut,15,belief_survey_aggregate,BeliefInput,1673524410,3,0,0
0x9e41wu,234,edxavzd1,1,Intro,Welcome,1673524411,1,0,0
0x9e41wu,59,lu0d8ntl,4,belief_survey_aggregate,Instructions,1673524412,1,0,0
0x9e41wu,84,u8dudvku,5,belief_survey_aggregate,InstructionsFeedback,1673524413,1,0,0
0x9e41wu,28,hnbl2zm8,27,belief_survey_aggregate,BeliefInput,1673524415,6,0,0
0x9e41wu,106,pk5n52cq,7,belief_survey_aggregate,BeliefInput,1673524417,1,0,0
0x9e41wu,43,412fscrh,42,questionnaire,BeliefQuestions,1673524418,1,0,0
0x9e41wu,32,tjiat6pj,41,questionnaire,Transition,1673524420,1,0,0
0x9e41wu,217,5nv9xqi8,3,Intro,Consent,1673524420,1,0,0
0x9e41wu,33,t3j4w8m1,44,questionnaire,Demographics,1673524421,1,0,0
0x9e41wu,53,earxp57l,39,belief_survey_aggregate,BeliefInput,1673524422,9,0,0
0x9e41wu,91,sd0mmj9j,39,belief_survey_aggregate,BeliefInput,1673524422,9,0,0
0x9e41wu,71,vx96pzd3,27,belief_survey_aggregate,BeliefInput,1673524356,6,0,0
0x9e41wu,200,zvmtbqv6,3,Intro,Consent,1673524359,1,0,0
0x9e41wu,210,om1gqdjj,1,Intro,Welcome,1673524361,1,0,0
0x9e41wu,106,pk5n52cq,5,belief_survey_aggregate,InstructionsFeedback,1673524363,1,0,0
0x9e41wu,146,vx1qodk4,1,Intro,Welcome,1673524363,1,0,0
0x9e41wu,13,h03q9rvd,31,belief_survey_aggregate,BeliefInput,1673524365,7,0,0
0x9e41wu,117,yx46cr8t,4,belief_survey_aggregate,Instructions,1673524366,1,0,0
0x9e41wu,203,zntm0lpp,3,Intro,Consent,1673524367,1,0,0
0x9e41wu,207,x2x9ad21,3,Intro,Consent,1673524367,1,0,0
0x9e41wu,216,x3vtdtsj,0,,InitializeParticipant,1673524370,1,0,0
0x9e41wu,209,ecmucj3f,1,Intro,Welcome,1673524370,1,0,0
0x9e41wu,28,hnbl2zm8,19,belief_survey_aggregate,BeliefInput,1673524372,4,0,0
0x9e41wu,219,wwhbtm9p,0,,InitializeParticipant,1673524376,1,0,0
0x9e41wu,36,h8pen3lf,19,belief_survey_aggregate,BeliefInput,1673524377,4,0,0
0x9e41wu,196,eqt3bfnu,3,Intro,Consent,1673524377,1,0,0
0x9e41wu,71,vx96pzd3,39,belief_survey_aggregate,BeliefInput,1673524383,9,0,0
0x9e41wu,208,22xmzjuz,3,Intro,Consent,1673524383,1,0,0
0x9e41wu,199,hck8uyjj,1,Intro,Welcome,1673524383,1,0,0
0x9e41wu,91,sd0mmj9j,19,belief_survey_aggregate,BeliefInput,1673524385,4,0,0
0x9e41wu,218,yhbf5p24,1,Intro,Welcome,1673524385,1,0,0
0x9e41wu,123,yf5tfe26,6,belief_survey_aggregate,UrnDraw,1673524385,1,0,0
0x9e41wu,74,h8r8u939,6,belief_survey_aggregate,UrnDraw,1673524386,1,0,0
0x9e41wu,96,9fpjo2qe,6,belief_survey_aggregate,UrnDraw,1673524387,1,0,0
0x9e41wu,102,r0ofcc6x,5,belief_survey_aggregate,InstructionsFeedback,1673524388,1,0,0
0x9e41wu,64,qc39fgqh,5,belief_survey_aggregate,InstructionsFeedback,1673524389,1,0,0
0x9e41wu,110,s13y8gs3,1,Intro,Welcome,1673524390,1,0,0
0x9e41wu,224,ce15drkp,1,Intro,Welcome,1673524392,1,0,0
0x9e41wu,228,5f6rcqsg,0,,InitializeParticipant,1673524393,1,0,0
0x9e41wu,39,q9lnwnau,11,belief_survey_aggregate,BeliefInput,1673524393,2,0,0
0x9e41wu,106,pk5n52cq,6,belief_survey_aggregate,UrnDraw,1673524395,1,0,0
0x9e41wu,216,x3vtdtsj,3,Intro,Consent,1673524399,1,0,0
0x9e41wu,75,ib9hspew,6,belief_survey_aggregate,UrnDraw,1673524400,1,0,0
0x9e41wu,15,f9f3ilow,44,questionnaire,Demographics,1673524401,1,0,0
0x9e41wu,231,2mlvpxyj,0,,InitializeParticipant,1673524401,1,0,0
0x9e41wu,233,ytern2nw,0,,InitializeParticipant,1673524401,1,0,0
0x9e41wu,102,r0ofcc6x,6,belief_survey_aggregate,UrnDraw,1673524402,1,0,0
0x9e41wu,226,6tou96dj,1,Intro,Welcome,1673524403,1,0,0
0x9e41wu,53,earxp57l,31,belief_survey_aggregate,BeliefInput,1673524404,7,0,0
0x9e41wu,234,edxavzd1,0,,InitializeParticipant,1673524405,1,0,0
0x9e41wu,214,duutqd3d,3,Intro,Consent,1673524406,1,0,0
0x9e41wu,149,ygjwlus7,4,belief_survey_aggregate,Instructions,1673524406,1,0,0
0x9e41wu,74,h8r8u939,7,belief_survey_aggregate,BeliefInput,1673524407,1,0,0
0x9e41wu,229,9cc9zwxx,3,Intro,Consent,1673524410,1,0,0
0x9e41wu,73,134l2d84,4,belief_survey_aggregate,Instructions,1673524410,1,0,0
0x9e41wu,65,9k4otspn,4,belief_survey_aggregate,Instructions,1673524413,1,0,0
0x9e41wu,234,edxavzd1,3,Intro,Consent,1673524416,1,0,0
0x9e41wu,223,gyif0s78,1,Intro,Welcome,1673524416,1,0,0
0x9e41wu,83,4tuq0s56,1,Intro,Welcome,1673524417,1,0,0
0x9e41wu,223,gyif0s78,3,Intro,Consent,1673524419,1,0,0
0x9e41wu,83,4tuq0s56,3,Intro,Consent,1673524423,1,0,0
0x9e41wu,145,ln9wcrwd,1,Intro,Welcome,1673524425,1,0,0
0x9e41wu,217,5nv9xqi8,1,Intro,Welcome,1673524413,1,0,0
0x9e41wu,53,earxp57l,35,belief_survey_aggregate,BeliefInput,1673524414,8,0,0
0x9e41wu,32,tjiat6pj,40,questionnaire,MemoryQuestions,1673524414,1,0,0
0x9e41wu,215,0dvtn576,3,Intro,Consent,1673524416,1,0,0
0x9e41wu,239,w4sodxe5,0,,InitializeParticipant,1673524418,1,0,0
0x9e41wu,222,yd8zt3m7,1,Intro,Welcome,1673524419,1,0,0
0x9e41wu,27,ko116lu6,44,questionnaire,Demographics,1673524419,1,0,0
0x9e41wu,129,5vzrb9ut,19,belief_survey_aggregate,BeliefInput,1673524422,4,0,0
0x9e41wu,240,7knv33x0,0,,InitializeParticipant,1673524422,1,0,0
0x9e41wu,71,vx96pzd3,42,questionnaire,BeliefQuestions,1673524423,1,0,0
0x9e41wu,36,h8pen3lf,27,belief_survey_aggregate,BeliefInput,1673524425,6,0,0
0x9e41wu,37,2lhgube8,27,belief_survey_aggregate,BeliefInput,1673524426,6,0,0
0x9e41wu,244,lp4v4yfp,0,,InitializeParticipant,1673524426,1,0,0
0x9e41wu,232,2jcb7zem,1,Intro,Welcome,1673524427,1,0,0
0x9e41wu,45,0ood3l0r,6,belief_survey_aggregate,UrnDraw,1673524427,1,0,0
0x9e41wu,35,7t6z3r4b,43,questionnaire,CRT,1673524427,1,0,0
0x9e41wu,39,q9lnwnau,15,belief_survey_aggregate,BeliefInput,1673524431,3,0,0
0x9e41wu,129,5vzrb9ut,23,belief_survey_aggregate,BeliefInput,1673524431,5,0,0
0x9e41wu,37,2lhgube8,31,belief_survey_aggregate,BeliefInput,1673524431,7,0,0
0x9e41wu,250,cq7n9u9e,0,,InitializeParticipant,1673524436,1,0,0
0x9e41wu,28,hnbl2zm8,31,belief_survey_aggregate,BeliefInput,1673524436,7,0,0
0x9e41wu,64,qc39fgqh,6,belief_survey_aggregate,UrnDraw,1673524438,1,0,0
0x9e41wu,96,9fpjo2qe,11,belief_survey_aggregate,BeliefInput,1673524440,2,0,0
0x9e41wu,241,l3lsizbk,3,Intro,Consent,1673524441,1,0,0
0x9e41wu,93,3dxpmlau,4,belief_survey_aggregate,Instructions,1673524442,1,0,0
0x9e41wu,59,lu0d8ntl,5,belief_survey_aggregate,InstructionsFeedback,1673524446,1,0,0
0x9e41wu,31,xv1hc1hg,11,belief_survey_aggregate,BeliefInput,1673524447,2,0,0
0x9e41wu,227,hx38opvn,1,Intro,Welcome,1673524447,1,0,0
0x9e41wu,97,fsj0szuu,6,belief_survey_aggregate,UrnDraw,1673524448,1,0,0
0x9e41wu,96,9fpjo2qe,15,belief_survey_aggregate,BeliefInput,1673524449,3,0,0
0x9e41wu,257,zp7x55or,0,,InitializeParticipant,1673524449,1,0,0
0x9e41wu,258,vqy11op4,0,,InitializeParticipant,1673524450,1,0,0
0x9e41wu,72,cl6yibly,7,belief_survey_aggregate,BeliefInput,1673524451,1,0,0
0x9e41wu,43,412fscrh,43,questionnaire,CRT,1673524451,1,0,0
0x9e41wu,106,pk5n52cq,15,belief_survey_aggregate,BeliefInput,1673524452,3,0,0
0x9e41wu,220,wbfqhie7,3,Intro,Consent,1673524453,1,0,0
0x9e41wu,254,6iofydpj,1,Intro,Welcome,1673524455,1,0,0
0x9e41wu,71,vx96pzd3,43,questionnaire,CRT,1673524455,1,0,0
0x9e41wu,84,u8dudvku,6,belief_survey_aggregate,UrnDraw,1673524457,1,0,0
0x9e41wu,123,yf5tfe26,19,belief_survey_aggregate,BeliefInput,1673524460,4,0,0
0x9e41wu,265,m2rin0n3,0,,InitializeParticipant,1673524460,1,0,0
0x9e41wu,266,x9xme4su,0,,InitializeParticipant,1673524460,1,0,0
0x9e41wu,267,hrmrklza,0,,InitializeParticipant,1673524461,1,0,0
0x9e41wu,242,nk03oa9v,3,Intro,Consent,1673524461,1,0,0
0x9e41wu,240,7knv33x0,3,Intro,Consent,1673524462,1,0,0
0x9e41wu,268,ft7lv0xg,0,,InitializeParticipant,1673524464,1,0,0
0x9e41wu,72,cl6yibly,11,belief_survey_aggregate,BeliefInput,1673524465,2,0,0
0x9e41wu,132,dafqnqzj,5,belief_survey_aggregate,InstructionsFeedback,1673524465,1,0,0
0x9e41wu,44,weylou2e,15,belief_survey_aggregate,BeliefInput,1673524465,3,0,0
0x9e41wu,120,uhaej423,4,belief_survey_aggregate,Instructions,1673524466,1,0,0
0x9e41wu,264,rh5sienj,1,Intro,Welcome,1673524466,1,0,0
0x9e41wu,62,g9bou7p4,4,belief_survey_aggregate,Instructions,1673524424,1,0,0
0x9e41wu,182,nzf09c91,1,Intro,Welcome,1673524424,1,0,0
0x9e41wu,241,l3lsizbk,0,,InitializeParticipant,1673524425,1,0,0
0x9e41wu,102,r0ofcc6x,7,belief_survey_aggregate,BeliefInput,1673524426,1,0,0
0x9e41wu,245,mdg0ykk4,0,,InitializeParticipant,1673524427,1,0,0
0x9e41wu,96,9fpjo2qe,7,belief_survey_aggregate,BeliefInput,1673524428,1,0,0
0x9e41wu,123,yf5tfe26,7,belief_survey_aggregate,BeliefInput,1673524432,1,0,0
0x9e41wu,248,hxl46svm,0,,InitializeParticipant,1673524434,1,0,0
0x9e41wu,243,cgbi0dhq,1,Intro,Welcome,1673524437,1,0,0
0x9e41wu,213,fb46b0ql,1,Intro,Welcome,1673524439,1,0,0
0x9e41wu,74,h8r8u939,11,belief_survey_aggregate,BeliefInput,1673524440,2,0,0
0x9e41wu,102,r0ofcc6x,15,belief_survey_aggregate,BeliefInput,1673524442,3,0,0
0x9e41wu,53,earxp57l,40,questionnaire,MemoryQuestions,1673524443,1,0,0
0x9e41wu,93,3dxpmlau,5,belief_survey_aggregate,InstructionsFeedback,1673524447,1,0,0
0x9e41wu,53,earxp57l,41,questionnaire,Transition,1673524447,1,0,0
0x9e41wu,129,5vzrb9ut,27,belief_survey_aggregate,BeliefInput,1673524448,6,0,0
0x9e41wu,123,yf5tfe26,11,belief_survey_aggregate,BeliefInput,1673524448,2,0,0
0x9e41wu,102,r0ofcc6x,19,belief_survey_aggregate,BeliefInput,1673524451,4,0,0
0x9e41wu,227,hx38opvn,3,Intro,Consent,1673524452,1,0,0
0x9e41wu,62,g9bou7p4,5,belief_survey_aggregate,InstructionsFeedback,1673524452,1,0,0
0x9e41wu,113,tzngmz6r,5,belief_survey_aggregate,InstructionsFeedback,1673524453,1,0,0
0x9e41wu,230,78mu7cct,3,Intro,Consent,1673524454,1,0,0
0x9e41wu,99,shfnfd3o,4,belief_survey_aggregate,Instructions,1673524455,1,0,0
0x9e41wu,248,hxl46svm,3,Intro,Consent,1673524456,1,0,0
0x9e41wu,87,h9h5om4t,6,belief_survey_aggregate,UrnDraw,1673524458,1,0,0
0x9e41wu,254,6iofydpj,3,Intro,Consent,1673524459,1,0,0
0x9e41wu,28,hnbl2zm8,35,belief_survey_aggregate,BeliefInput,1673524461,8,0,0
0x9e41wu,106,pk5n52cq,19,belief_survey_aggregate,BeliefInput,1673524463,4,0,0
0x9e41wu,266,x9xme4su,1,Intro,Welcome,1673524465,1,0,0
0x9e41wu,179,60l881wy,4,belief_survey_aggregate,Instructions,1673524465,1,0,0
0x9e41wu,29,zegir78c,4,belief_survey_aggregate,Instructions,1673524466,1,0,0
0x9e41wu,266,x9xme4su,3,Intro,Consent,1673524468,1,0,0
0x9e41wu,180,879aaqrg,4,belief_survey_aggregate,Instructions,1673524469,1,0,0
0x9e41wu,74,h8r8u939,15,belief_survey_aggregate,BeliefInput,1673524470,3,0,0
0x9e41wu,63,utebxsy4,7,belief_survey_aggregate,BeliefInput,1673524470,1,0,0
0x9e41wu,135,i0knpdb2,4,belief_survey_aggregate,Instructions,1673524470,1,0,0
0x9e41wu,247,pbvrd0di,1,Intro,Welcome,1673524471,1,0,0
0x9e41wu,106,pk5n52cq,23,belief_survey_aggregate,BeliefInput,1673524471,5,0,0
0x9e41wu,245,mdg0ykk4,1,Intro,Welcome,1673524472,1,0,0
0x9e41wu,39,q9lnwnau,23,belief_survey_aggregate,BeliefInput,1673524472,5,0,0
0x9e41wu,102,r0ofcc6x,27,belief_survey_aggregate,BeliefInput,1673524473,6,0,0
0x9e41wu,123,yf5tfe26,27,belief_survey_aggregate,BeliefInput,1673524475,6,0,0
0x9e41wu,273,97ewxnbs,0,,InitializeParticipant,1673524476,1,0,0
0x9e41wu,13,h03q9rvd,41,questionnaire,Transition,1673524477,1,0,0
0x9e41wu,268,ft7lv0xg,1,Intro,Welcome,1673524478,1,0,0
0x9e41wu,75,ib9hspew,7,belief_survey_aggregate,BeliefInput,1673524478,1,0,0
0x9e41wu,263,l508l65m,1,Intro,Welcome,1673524478,1,0,0
0x9e41wu,165,pqc365p9,1,Intro,Welcome,1673524479,1,0,0
0x9e41wu,102,r0ofcc6x,31,belief_survey_aggregate,BeliefInput,1673524482,7,0,0
0x9e41wu,279,ba613ns0,0,,InitializeParticipant,1673524482,1,0,0
0x9e41wu,239,w4sodxe5,1,Intro,Welcome,1673524482,1,0,0
0x9e41wu,242,nk03oa9v,0,,InitializeParticipant,1673524426,1,0,0
0x9e41wu,243,cgbi0dhq,0,,InitializeParticipant,1673524426,1,0,0
0x9e41wu,205,343irjr6,1,Intro,Welcome,1673524427,1,0,0
0x9e41wu,247,pbvrd0di,0,,InitializeParticipant,1673524431,1,0,0
0x9e41wu,236,9rjodrnj,1,Intro,Welcome,1673524432,1,0,0
0x9e41wu,233,ytern2nw,1,Intro,Welcome,1673524432,1,0,0
0x9e41wu,145,ln9wcrwd,3,Intro,Consent,1673524433,1,0,0
0x9e41wu,232,2jcb7zem,3,Intro,Consent,1673524433,1,0,0
0x9e41wu,249,frhfqyvy,0,,InitializeParticipant,1673524435,1,0,0
0x9e41wu,236,9rjodrnj,3,Intro,Consent,1673524437,1,0,0
0x9e41wu,113,tzngmz6r,4,belief_survey_aggregate,Instructions,1673524441,1,0,0
0x9e41wu,185,y0cmwyky,4,belief_survey_aggregate,Instructions,1673524441,1,0,0
0x9e41wu,243,cgbi0dhq,3,Intro,Consent,1673524442,1,0,0
0x9e41wu,220,wbfqhie7,1,Intro,Welcome,1673524442,1,0,0
0x9e41wu,233,ytern2nw,3,Intro,Consent,1673524442,1,0,0
0x9e41wu,37,2lhgube8,35,belief_survey_aggregate,BeliefInput,1673524443,8,0,0
0x9e41wu,252,awsis923,0,,InitializeParticipant,1673524444,1,0,0
0x9e41wu,230,78mu7cct,1,Intro,Welcome,1673524445,1,0,0
0x9e41wu,253,kcp0d8zi,0,,InitializeParticipant,1673524445,1,0,0
0x9e41wu,254,6iofydpj,0,,InitializeParticipant,1673524445,1,0,0
0x9e41wu,37,2lhgube8,39,belief_survey_aggregate,BeliefInput,1673524446,9,0,0
0x9e41wu,256,udu2w9zu,0,,InitializeParticipant,1673524448,1,0,0
0x9e41wu,63,utebxsy4,6,belief_survey_aggregate,UrnDraw,1673524449,1,0,0
0x9e41wu,248,hxl46svm,1,Intro,Welcome,1673524453,1,0,0
0x9e41wu,35,7t6z3r4b,44,questionnaire,Demographics,1673524454,1,0,0
0x9e41wu,132,dafqnqzj,4,belief_survey_aggregate,Instructions,1673524455,1,0,0
0x9e41wu,240,7knv33x0,1,Intro,Welcome,1673524456,1,0,0
0x9e41wu,262,mbvjt042,0,,InitializeParticipant,1673524457,1,0,0
0x9e41wu,263,l508l65m,0,,InitializeParticipant,1673524459,1,0,0
0x9e41wu,37,2lhgube8,40,questionnaire,MemoryQuestions,1673524459,1,0,0
0x9e41wu,231,2mlvpxyj,1,Intro,Welcome,1673524460,1,0,0
0x9e41wu,16,091l6qp8,4,belief_survey_aggregate,Instructions,1673524463,1,0,0
0x9e41wu,123,yf5tfe26,23,belief_survey_aggregate,BeliefInput,1673524464,5,0,0
0x9e41wu,79,imhaw4ui,4,belief_survey_aggregate,Instructions,1673524466,1,0,0
0x9e41wu,31,xv1hc1hg,15,belief_survey_aggregate,BeliefInput,1673524467,3,0,0
0x9e41wu,144,z9q0zg5l,4,belief_survey_aggregate,Instructions,1673524468,1,0,0
0x9e41wu,13,h03q9rvd,40,questionnaire,MemoryQuestions,1673524470,1,0,0
0x9e41wu,258,vqy11op4,1,Intro,Welcome,1673524471,1,0,0
0x9e41wu,253,kcp0d8zi,1,Intro,Welcome,1673524472,1,0,0
0x9e41wu,164,ws1ipkjg,4,belief_survey_aggregate,Instructions,1673524473,1,0,0
0x9e41wu,272,po1em6q1,0,,InitializeParticipant,1673524474,1,0,0
0x9e41wu,274,vzf13ini,0,,InitializeParticipant,1673524476,1,0,0
0x9e41wu,45,0ood3l0r,7,belief_survey_aggregate,BeliefInput,1673524480,1,0,0
0x9e41wu,278,3x11lv0p,0,,InitializeParticipant,1673524481,1,0,0
0x9e41wu,106,pk5n52cq,27,belief_survey_aggregate,BeliefInput,1673524481,6,0,0
0x9e41wu,58,m6i3lweb,5,belief_survey_aggregate,InstructionsFeedback,1673524482,1,0,0
0x9e41wu,280,1x87x3w3,0,,InitializeParticipant,1673524482,1,0,0
0x9e41wu,94,6qvimfl3,4,belief_survey_aggregate,Instructions,1673524483,1,0,0
0x9e41wu,252,awsis923,3,Intro,Consent,1673524483,1,0,0
0x9e41wu,129,5vzrb9ut,39,belief_survey_aggregate,BeliefInput,1673524484,9,0,0
0x9e41wu,164,ws1ipkjg,5,belief_survey_aggregate,InstructionsFeedback,1673524484,1,0,0
0x9e41wu,19,oqj4wxxz,44,questionnaire,Demographics,1673524425,1,0,0
0x9e41wu,63,utebxsy4,5,belief_survey_aggregate,InstructionsFeedback,1673524427,1,0,0
0x9e41wu,246,o0qfdmnx,0,,InitializeParticipant,1673524427,1,0,0
0x9e41wu,42,9oh7u9ep,44,questionnaire,Demographics,1673524430,1,0,0
0x9e41wu,222,yd8zt3m7,3,Intro,Consent,1673524430,1,0,0
0x9e41wu,182,nzf09c91,3,Intro,Consent,1673524431,1,0,0
0x9e41wu,106,pk5n52cq,11,belief_survey_aggregate,BeliefInput,1673524431,2,0,0
0x9e41wu,102,r0ofcc6x,11,belief_survey_aggregate,BeliefInput,1673524437,2,0,0
0x9e41wu,241,l3lsizbk,1,Intro,Welcome,1673524438,1,0,0
0x9e41wu,251,fthv7qxm,0,,InitializeParticipant,1673524438,1,0,0
0x9e41wu,91,sd0mmj9j,40,questionnaire,MemoryQuestions,1673524442,1,0,0
0x9e41wu,36,h8pen3lf,31,belief_survey_aggregate,BeliefInput,1673524442,7,0,0
0x9e41wu,91,sd0mmj9j,41,questionnaire,Transition,1673524445,1,0,0
0x9e41wu,58,m6i3lweb,4,belief_survey_aggregate,Instructions,1673524445,1,0,0
0x9e41wu,95,3nmxghut,4,belief_survey_aggregate,Instructions,1673524446,1,0,0
0x9e41wu,255,mq8hxzun,0,,InitializeParticipant,1673524449,1,0,0
0x9e41wu,17,cnj4pg24,42,questionnaire,BeliefQuestions,1673524449,1,0,0
0x9e41wu,39,q9lnwnau,19,belief_survey_aggregate,BeliefInput,1673524452,4,0,0
0x9e41wu,242,nk03oa9v,1,Intro,Welcome,1673524452,1,0,0
0x9e41wu,259,s1z6qvo2,0,,InitializeParticipant,1673524454,1,0,0
0x9e41wu,260,jv3wbgc7,0,,InitializeParticipant,1673524454,1,0,0
0x9e41wu,261,f8q99bm4,0,,InitializeParticipant,1673524455,1,0,0
0x9e41wu,213,fb46b0ql,3,Intro,Consent,1673524455,1,0,0
0x9e41wu,123,yf5tfe26,15,belief_survey_aggregate,BeliefInput,1673524457,3,0,0
0x9e41wu,102,r0ofcc6x,23,belief_survey_aggregate,BeliefInput,1673524457,5,0,0
0x9e41wu,129,5vzrb9ut,31,belief_survey_aggregate,BeliefInput,1673524459,7,0,0
0x9e41wu,264,rh5sienj,0,,InitializeParticipant,1673524460,1,0,0
0x9e41wu,205,343irjr6,3,Intro,Consent,1673524460,1,0,0
0x9e41wu,96,9fpjo2qe,19,belief_survey_aggregate,BeliefInput,1673524461,4,0,0
0x9e41wu,130,89m33xsn,4,belief_survey_aggregate,Instructions,1673524462,1,0,0
0x9e41wu,37,2lhgube8,41,questionnaire,Transition,1673524465,1,0,0
0x9e41wu,270,51lytxun,0,,InitializeParticipant,1673524469,1,0,0
0x9e41wu,43,412fscrh,44,questionnaire,Demographics,1673524471,1,0,0
0x9e41wu,96,9fpjo2qe,27,belief_survey_aggregate,BeliefInput,1673524471,6,0,0
0x9e41wu,122,e36eew6o,4,belief_survey_aggregate,Instructions,1673524472,1,0,0
0x9e41wu,271,yw8eq368,0,,InitializeParticipant,1673524474,1,0,0
0x9e41wu,148,1ym901oh,4,belief_survey_aggregate,Instructions,1673524475,1,0,0
0x9e41wu,31,xv1hc1hg,19,belief_survey_aggregate,BeliefInput,1673524475,4,0,0
0x9e41wu,253,kcp0d8zi,3,Intro,Consent,1673524476,1,0,0
0x9e41wu,258,vqy11op4,3,Intro,Consent,1673524477,1,0,0
0x9e41wu,275,wsmfy1zx,0,,InitializeParticipant,1673524477,1,0,0
0x9e41wu,277,wgl4masm,0,,InitializeParticipant,1673524480,1,0,0
0x9e41wu,74,h8r8u939,19,belief_survey_aggregate,BeliefInput,1673524480,4,0,0
0x9e41wu,120,uhaej423,5,belief_survey_aggregate,InstructionsFeedback,1673524481,1,0,0
0x9e41wu,273,97ewxnbs,1,Intro,Welcome,1673524482,1,0,0
0x9e41wu,276,rpxsfga7,1,Intro,Welcome,1673524483,1,0,0
0x9e41wu,259,s1z6qvo2,1,Intro,Welcome,1673524483,1,0,0
0x9e41wu,267,hrmrklza,3,Intro,Consent,1673524484,1,0,0
0x9e41wu,180,879aaqrg,5,belief_survey_aggregate,InstructionsFeedback,1673524484,1,0,0
0x9e41wu,285,i3lh8hn5,0,,InitializeParticipant,1673524486,1,0,0
0x9e41wu,286,h12kyboy,0,,InitializeParticipant,1673524488,1,0,0
0x9e41wu,269,s3fh1mgz,0,,InitializeParticipant,1673524466,1,0,0
0x9e41wu,96,9fpjo2qe,23,belief_survey_aggregate,BeliefInput,1673524467,5,0,0
0x9e41wu,129,5vzrb9ut,35,belief_survey_aggregate,BeliefInput,1673524468,8,0,0
0x9e41wu,71,vx96pzd3,44,questionnaire,Demographics,1673524472,1,0,0
0x9e41wu,264,rh5sienj,3,Intro,Consent,1673524472,1,0,0
0x9e41wu,231,2mlvpxyj,3,Intro,Consent,1673524473,1,0,0
0x9e41wu,44,weylou2e,19,belief_survey_aggregate,BeliefInput,1673524473,4,0,0
0x9e41wu,28,hnbl2zm8,39,belief_survey_aggregate,BeliefInput,1673524475,9,0,0
0x9e41wu,262,mbvjt042,1,Intro,Welcome,1673524476,1,0,0
0x9e41wu,247,pbvrd0di,3,Intro,Consent,1673524476,1,0,0
0x9e41wu,276,rpxsfga7,0,,InitializeParticipant,1673524477,1,0,0
0x9e41wu,18,4vlk2en7,4,belief_survey_aggregate,Instructions,1673524478,1,0,0
0x9e41wu,252,awsis923,1,Intro,Welcome,1673524478,1,0,0
0x9e41wu,245,mdg0ykk4,3,Intro,Consent,1673524479,1,0,0
0x9e41wu,267,hrmrklza,1,Intro,Welcome,1673524479,1,0,0
0x9e41wu,36,h8pen3lf,35,belief_survey_aggregate,BeliefInput,1673524480,8,0,0
0x9e41wu,235,3ut6ztor,1,Intro,Welcome,1673524482,1,0,0
0x9e41wu,263,l508l65m,3,Intro,Consent,1673524482,1,0,0
0x9e41wu,96,9fpjo2qe,31,belief_survey_aggregate,BeliefInput,1673524484,7,0,0
0x9e41wu,281,38lotk02,0,,InitializeParticipant,1673524484,1,0,0
0x9e41wu,282,q1d3c2p1,0,,InitializeParticipant,1673524484,1,0,0
0x9e41wu,273,97ewxnbs,3,Intro,Consent,1673524484,1,0,0
